date,state,fips,cases
6/5/20,Massachusetts,25,102557
6/5/20,Michigan,26,63744
6/5/20,Minnesota,27,26991
6/5/20,Mississippi,28,16769
6/5/20,Missouri,29,14515
6/5/20,Montana,30,539
6/5/20,Nebraska,31,15379
6/5/20,Nevada,32,9306
6/5/20,New Hampshire,33,4953
6/5/20,New Jersey,34,163336
6/5/20,New Mexico,35,8672
6/5/20,New York,36,381019
6/5/20,North Carolina,37,33417
6/5/20,North Dakota,38,2748
6/5/20,Northern Mariana Islands,69,26
6/5/20,Ohio,39,37758
6/5/20,Oklahoma,40,7004
6/5/20,Oregon,41,4580
6/5/20,Pennsylvania,42,78908
6/5/20,Puerto Rico,72,4620
6/5/20,Rhode Island,44,15441
6/5/20,South Carolina,45,13453
6/5/20,South Dakota,46,5277
6/5/20,Tennessee,47,25799
6/5/20,Texas,48,73324
6/5/20,Utah,49,11344
6/5/20,Vermont,50,1027
6/5/20,Virgin Islands,78,71
6/5/20,Virginia,51,48532
6/5/20,Washington,53,24546
6/5/20,West Virginia,54,2119
6/5/20,Wisconsin,55,20427
6/5/20,Wyoming,56,933
6/6/20,Alabama,1,20043
6/6/20,Alaska,2,579
6/6/20,Arizona,4,25517
6/6/20,Arkansas,5,9101
6/6/20,California,6,129147
6/6/20,Colorado,8,27834
6/6/20,Connecticut,9,43818
6/6/20,Delaware,10,9845
6/6/20,District of Columbia,11,9269
6/6/20,Florida,12,62750
6/6/20,Georgia,13,48943
6/6/20,Guam,66,1148
6/6/20,Hawaii,15,661
6/6/20,Idaho,16,3139
6/6/20,Illinois,17,127251
6/6/20,Indiana,18,37928
6/6/20,Iowa,19,21527
6/6/20,Kansas,20,10517
6/6/20,Kentucky,21,11359
6/6/20,Louisiana,22,42597
6/6/20,Maine,23,2524
6/6/20,Maryland,24,58099
6/6/20,Massachusetts,25,103132
6/6/20,Michigan,26,64196
6/6/20,Minnesota,27,27512
6/6/20,Mississippi,28,17034
6/6/20,Missouri,29,14659
6/6/20,Montana,30,540
6/6/20,Nebraska,31,15543
6/6/20,Nevada,32,9494
6/6/20,New Hampshire,33,5019
6/6/20,New Jersey,34,163893
6/6/20,New Mexico,35,8800
6/6/20,New York,36,382102
6/6/20,North Carolina,37,34809
6/6/20,North Dakota,38,2819
6/6/20,Northern Mariana Islands,69,26
6/6/20,Ohio,39,38111
6/6/20,Oklahoma,40,7060
6/6/20,Oregon,41,4672
6/6/20,Pennsylvania,42,79507
6/6/20,Puerto Rico,72,4915
6/6/20,Rhode Island,44,15441
6/6/20,South Carolina,45,13916
6/6/20,South Dakota,46,5367
6/6/20,Tennessee,47,26359
6/6/20,Texas,48,75077
6/6/20,Utah,49,11866
6/6/20,Vermont,50,1046
6/6/20,Virgin Islands,78,71
6/6/20,Virginia,51,49397
6/6/20,Washington,53,24767
6/6/20,West Virginia,54,2136
6/6/20,Wisconsin,55,20701
6/6/20,Wyoming,56,939
6/7/20,Alabama,1,20500
6/7/20,Alaska,2,588
6/7/20,Arizona,4,26924
6/7/20,Arkansas,5,9426
6/7/20,California,6,131997
6/7/20,Colorado,8,27987
6/7/20,Connecticut,9,43968
6/7/20,Delaware,10,9942
6/7/20,District of Columbia,11,9332
6/7/20,Florida,12,63930
6/7/20,Georgia,13,49371
6/7/20,Guam,66,1148
6/7/20,Hawaii,15,663
6/7/20,Idaho,16,3153
6/7/20,Illinois,17,128070
6/7/20,Indiana,18,38328
6/7/20,Iowa,19,21794
6/7/20,Kansas,20,10549
6/7/20,Kentucky,21,11393
6/7/20,Louisiana,22,42927
6/7/20,Maine,23,2570
6/7/20,Maryland,24,58593
6/7/20,Massachusetts,25,103436
6/7/20,Michigan,26,64615
6/7/20,Minnesota,27,27897
6/7/20,Mississippi,28,17270
6/7/20,Missouri,29,14985
6/7/20,Montana,30,545
6/7/20,Nebraska,31,15634
6/7/20,Nevada,32,9673
6/7/20,New Hampshire,33,5043
6/7/20,New Jersey,34,164164
6/7/20,New Mexico,35,8940
6/7/20,New York,36,382879
6/7/20,North Carolina,37,35663
6/7/20,North Dakota,38,2864
6/7/20,Northern Mariana Islands,69,27
6/7/20,Ohio,39,38476
6/7/20,Oklahoma,40,7151
6/7/20,Oregon,41,4809
6/7/20,Pennsylvania,42,80001
6/7/20,Puerto Rico,72,4985
6/7/20,Rhode Island,44,15441
6/7/20,South Carolina,45,14286
6/7/20,South Dakota,46,5438
6/7/20,Tennessee,47,26811
6/7/20,Texas,48,75948
6/7/20,Utah,49,12084
6/7/20,Vermont,50,1063
6/7/20,Virgin Islands,78,71
6/7/20,Virginia,51,50681
6/7/20,Washington,53,25064
6/7/20,West Virginia,54,2144
6/7/20,Wisconsin,55,20950
6/7/20,Wyoming,56,947
6/8/20,Alabama,1,20925
6/8/20,Alaska,2,607
6/8/20,Arizona,4,27761
6/8/20,Arkansas,5,9740
6/8/20,California,6,134287
6/8/20,Colorado,8,28169
6/8/20,Connecticut,9,44092
6/8/20,Delaware,10,9972
6/8/20,District of Columbia,11,9389
6/8/20,Florida,12,64896
6/8/20,Georgia,13,49995
6/8/20,Guam,66,1149
6/8/20,Hawaii,15,664
6/8/20,Idaho,16,3197
6/8/20,Illinois,17,129543
6/8/20,Indiana,18,38553
6/8/20,Iowa,19,22111
6/8/20,Kansas,20,10724
6/8/20,Kentucky,21,11701
6/8/20,Louisiana,22,43163
6/8/20,Maine,23,2588
6/8/20,Maryland,24,59024
6/8/20,Massachusetts,25,103626
6/8/20,Michigan,26,64911
6/8/20,Minnesota,27,28235
6/8/20,Mississippi,28,17768
6/8/20,Missouri,29,15159
6/8/20,Montana,30,548
6/8/20,Nebraska,31,15752
6/8/20,Nevada,32,9815
6/8/20,New Hampshire,33,5079
6/8/20,New Jersey,34,164497
6/8/20,New Mexico,35,9062
6/8/20,New York,36,383591
6/8/20,North Carolina,37,36581
6/8/20,North Dakota,38,2883
6/8/20,Northern Mariana Islands,69,28
6/8/20,Ohio,39,38837
6/8/20,Oklahoma,40,7206
6/8/20,Oregon,41,4925
6/8/20,Pennsylvania,42,80432
6/8/20,Puerto Rico,72,5046
6/8/20,Rhode Island,44,15642
6/8/20,South Carolina,45,14800
6/8/20,South Dakota,46,5471
6/8/20,Tennessee,47,27217
6/8/20,Texas,48,77326
6/8/20,Utah,49,12378
6/8/20,Vermont,50,1075
6/8/20,Virgin Islands,78,71
6/8/20,Virginia,51,51251
6/8/20,Washington,53,25593
6/8/20,West Virginia,54,2161
6/8/20,Wisconsin,55,21161
6/8/20,Wyoming,56,960
6/9/20,Alabama,1,21422
6/9/20,Alaska,2,620
6/9/20,Arizona,4,28396
6/9/20,Arkansas,5,10080
6/9/20,California,6,137245
6/9/20,Colorado,8,28333
6/9/20,Connecticut,9,44179
6/9/20,Delaware,10,10020
6/9/20,District of Columbia,11,9474
6/9/20,Florida,12,65992
6/9/20,Georgia,13,50769
6/9/20,Guam,66,1149
6/9/20,Hawaii,15,670
6/9/20,Idaho,16,3226
6/9/20,Illinois,17,130321
6/9/20,Indiana,18,38985
6/9/20,Iowa,19,22271
6/9/20,Kansas,20,10786
6/9/20,Kentucky,21,11891
6/9/20,Louisiana,22,43725
6/9/20,Maine,23,2606
6/9/20,Maryland,24,59543
6/9/20,Massachusetts,25,103889
6/9/20,Michigan,26,65190
6/9/20,Minnesota,27,28534
6/9/20,Mississippi,28,18109
6/9/20,Missouri,29,15396
6/9/20,Montana,30,554
6/9/20,Nebraska,31,15888
6/9/20,Nevada,32,10046
6/9/20,New Hampshire,33,5132
6/9/20,New Jersey,34,164796
6/9/20,New Mexico,35,9105
6/9/20,New York,36,384281
6/9/20,North Carolina,37,37393
6/9/20,North Dakota,38,2904
6/9/20,Northern Mariana Islands,69,30
6/9/20,Ohio,39,39162
6/9/20,Oklahoma,40,7364
6/9/20,Oregon,41,5022
6/9/20,Pennsylvania,42,80964
6/9/20,Puerto Rico,72,5185
6/9/20,Rhode Island,44,15691
6/9/20,South Carolina,45,15228
6/9/20,South Dakota,46,5523
6/9/20,Tennessee,47,27865
6/9/20,Texas,48,79271
6/9/20,Utah,49,12639
6/9/20,Vermont,50,1084
6/9/20,Virgin Islands,78,71
6/9/20,Virginia,51,51738
6/9/20,Washington,53,25796
6/9/20,West Virginia,54,2179
6/9/20,Wisconsin,55,21435
6/9/20,Wyoming,56,970
6/10/20,Alabama,1,21989
6/10/20,Alaska,2,642
6/10/20,Arizona,4,29981
6/10/20,Arkansas,5,10368
6/10/20,California,6,140139
6/10/20,Colorado,8,28484
6/10/20,Connecticut,9,44347
6/10/20,Delaware,10,10056
6/10/20,District of Columbia,11,9537
6/10/20,Florida,12,67363
6/10/20,Georgia,13,51465
6/10/20,Guam,66,1149
6/10/20,Hawaii,15,673
6/10/20,Idaho,16,3262
6/10/20,Illinois,17,130889
6/10/20,Indiana,18,39297
6/10/20,Iowa,19,22733
6/10/20,Kansas,20,10931
6/10/20,Kentucky,21,12029
6/10/20,Louisiana,22,44143
6/10/20,Maine,23,2637
6/10/20,Maryland,24,60114
6/10/20,Massachusetts,25,104156
6/10/20,Michigan,26,65377
6/10/20,Minnesota,27,28900
6/10/20,Mississippi,28,18483
6/10/20,Missouri,29,15662
6/10/20,Montana,30,561
6/10/20,Nebraska,31,16025
6/10/20,Nevada,32,10216
6/10/20,New Hampshire,33,5178
6/10/20,New Jersey,34,165346
6/10/20,New Mexico,35,9250
6/10/20,New York,36,384945
6/10/20,North Carolina,37,38305
6/10/20,North Dakota,38,2944
6/10/20,Northern Mariana Islands,69,30
6/10/20,Ohio,39,39575
6/10/20,Oklahoma,40,7480
6/10/20,Oregon,41,5097
6/10/20,Pennsylvania,42,81410
6/10/20,Puerto Rico,72,5329
6/10/20,Rhode Island,44,15756
6/10/20,South Carolina,45,15759
6/10/20,South Dakota,46,5604
6/10/20,Tennessee,47,28379
6/10/20,Texas,48,81771
6/10/20,Utah,49,12982
6/10/20,Vermont,50,1095
6/10/20,Virgin Islands,78,72
6/10/20,Virginia,51,52177
6/10/20,Washington,53,25940
6/10/20,West Virginia,54,2193
6/10/20,Wisconsin,55,21772
6/10/20,Wyoming,56,980
6/11/20,Alabama,1,22845
6/11/20,Alaska,2,666
6/11/20,Arizona,4,31525
6/11/20,Arkansas,5,10816
6/11/20,California,6,143709
6/11/20,Colorado,8,28632
6/11/20,Connecticut,9,44461
6/11/20,Delaware,10,10106
6/11/20,District of Columbia,11,9589
6/11/20,Florida,12,69061
6/11/20,Georgia,13,52332
6/11/20,Guam,66,1152
6/11/20,Hawaii,15,680
6/11/20,Idaho,16,3303
6/11/20,Illinois,17,131731
6/11/20,Indiana,18,39714
6/11/20,Iowa,19,23103
6/11/20,Kansas,20,10984
6/11/20,Kentucky,21,12128
6/11/20,Louisiana,22,44585
6/11/20,Maine,23,2667
6/11/20,Maryland,24,60823
6/11/20,Massachusetts,25,104667
6/11/20,Michigan,26,65627
6/11/20,Minnesota,27,29347
6/11/20,Mississippi,28,18483
6/11/20,Missouri,29,15924
6/11/20,Montana,30,563
6/11/20,Nebraska,31,16315
6/11/20,Nevada,32,10464
6/11/20,New Hampshire,33,5209
6/11/20,New Jersey,34,165816
6/11/20,New Mexico,35,9368
6/11/20,New York,36,385669
6/11/20,North Carolina,37,39735
6/11/20,North Dakota,38,2983
6/11/20,Northern Mariana Islands,69,30
6/11/20,Ohio,39,40004
6/11/20,Oklahoma,40,7626
6/11/20,Oregon,41,5248
6/11/20,Pennsylvania,42,81944
6/11/20,Puerto Rico,72,5352
6/11/20,Rhode Island,44,15862
6/11/20,South Carolina,45,16441
6/11/20,South Dakota,46,5665
6/11/20,Tennessee,47,28766
6/11/20,Texas,48,83772
6/11/20,Utah,49,13366
6/11/20,Vermont,50,1110
6/11/20,Virgin Islands,78,72
6/11/20,Virginia,51,52647
6/11/20,Washington,53,26172
6/11/20,West Virginia,54,2217
6/11/20,Wisconsin,55,22049
6/11/20,Wyoming,56,1009
6/12/20,Alabama,1,23710
6/12/20,Alaska,2,688
6/12/20,Arizona,4,33167
6/12/20,Arkansas,5,11547
6/12/20,California,6,147285
6/12/20,Colorado,8,28807
6/12/20,Connecticut,9,44689
6/12/20,Delaware,10,10173
6/12/20,District of Columbia,11,9654
6/12/20,Florida,12,70963
6/12/20,Georgia,13,53201
6/12/20,Guam,66,1153
6/12/20,Hawaii,15,694
6/12/20,Idaho,16,3354
6/12/20,Illinois,17,132489
6/12/20,Indiana,18,40114
6/12/20,Iowa,19,23455
6/12/20,Kansas,20,11152
6/12/20,Kentucky,21,12352
6/12/20,Louisiana,22,45108
6/12/20,Maine,23,2721
6/12/20,Maryland,24,61262
6/12/20,Massachusetts,25,105059
6/12/20,Michigan,26,65881
6/12/20,Minnesota,27,29826
6/12/20,Mississippi,28,19091
6/12/20,Missouri,29,16111
6/12/20,Montana,30,573
6/12/20,Nebraska,31,16513
6/12/20,Nevada,32,10704
6/12/20,New Hampshire,33,5251
6/12/20,New Jersey,34,166164
6/12/20,New Mexico,35,9526
6/12/20,New York,36,386490
6/12/20,North Carolina,37,41467
6/12/20,North Dakota,38,3019
6/12/20,Northern Mariana Islands,69,30
6/12/20,Ohio,39,40424
6/12/20,Oklahoma,40,7848
6/12/20,Oregon,41,5387
6/12/20,Pennsylvania,42,82578
6/12/20,Puerto Rico,72,5536
6/12/20,Rhode Island,44,15947
6/12/20,South Carolina,45,17170
6/12/20,South Dakota,46,5742
6/12/20,Tennessee,47,29218
6/12/20,Texas,48,86031
6/12/20,Utah,49,13681
6/12/20,Vermont,50,1119
6/12/20,Virgin Islands,78,72
6/12/20,Virginia,51,53211
6/12/20,Washington,53,26576
6/12/20,West Virginia,54,2249
6/12/20,Wisconsin,55,22345
6/12/20,Wyoming,56,1027
6/13/20,Alabama,1,24601
6/13/20,Alaska,2,722
6/13/20,Arizona,4,34773
6/13/20,Arkansas,5,12095
6/13/20,California,6,150434
6/13/20,Colorado,8,29002
6/13/20,Connecticut,9,44994
6/13/20,Delaware,10,10229
6/13/20,District of Columbia,11,9709
6/13/20,Florida,12,73544
6/13/20,Georgia,13,54178
6/13/20,Guam,66,1154
6/13/20,Hawaii,15,711
6/13/20,Idaho,16,3399
6/13/20,Illinois,17,133117
6/13/20,Indiana,18,40535
6/13/20,Iowa,19,23792
6/13/20,Kansas,20,11195
6/13/20,Kentucky,21,12605
6/13/20,Louisiana,22,46396
6/13/20,Maine,23,2757
6/13/20,Maryland,24,61935
6/13/20,Massachusetts,25,105395
6/13/20,Michigan,26,66024
6/13/20,Minnesota,27,30203
6/13/20,Mississippi,28,19348
6/13/20,Missouri,29,16327
6/13/20,Montana,30,588
6/13/20,Nebraska,31,16634
6/13/20,Nevada,32,10992
6/13/20,New Hampshire,33,5299
6/13/20,New Jersey,34,166605
6/13/20,New Mexico,35,9621
6/13/20,New York,36,387402
6/13/20,North Carolina,37,42911
6/13/20,North Dakota,38,3061
6/13/20,Northern Mariana Islands,69,30
6/13/20,Ohio,39,40848
6/13/20,Oklahoma,40,8073
6/13/20,Oregon,41,5543
6/13/20,Pennsylvania,42,82988
6/13/20,Puerto Rico,72,5690
6/13/20,Rhode Island,44,15947
6/13/20,South Carolina,45,17955
6/13/20,South Dakota,46,5833
6/13/20,Tennessee,47,29616
6/13/20,Texas,48,88120
6/13/20,Utah,49,14061
6/13/20,Vermont,50,1125
6/13/20,Virgin Islands,78,72
6/13/20,Virginia,51,53869
6/13/20,Washington,53,26920
6/13/20,West Virginia,54,2274
6/13/20,Wisconsin,55,22638
6/13/20,Wyoming,56,1050
6/14/20,Alabama,1,25615
6/14/20,Alaska,2,734
6/14/20,Arizona,4,35953
6/14/20,Arkansas,5,12501
6/14/20,California,6,152953
6/14/20,Colorado,8,29115
6/14/20,Connecticut,9,45088
6/14/20,Delaware,10,10264
6/14/20,District of Columbia,11,9767
6/14/20,Florida,12,75560
6/14/20,Georgia,13,54874
6/14/20,Guam,66,1154
6/14/20,Hawaii,15,716
6/14/20,Idaho,16,3413
6/14/20,Illinois,17,133719
6/14/20,Indiana,18,40901
6/14/20,Iowa,19,23959
6/14/20,Kansas,20,11247
6/14/20,Kentucky,21,12652
6/14/20,Louisiana,22,46732
6/14/20,Maine,23,2793
6/14/20,Maryland,24,62328
6/14/20,Massachusetts,25,105603
6/14/20,Michigan,26,66246
6/14/20,Minnesota,27,30502
6/14/20,Mississippi,28,19516
6/14/20,Missouri,29,16384
6/14/20,Montana,30,601
6/14/20,Nebraska,31,16735
6/14/20,Nevada,32,11199
6/14/20,New Hampshire,33,5318
6/14/20,New Jersey,34,166881
6/14/20,New Mexico,35,9723
6/14/20,New York,36,388096
6/14/20,North Carolina,37,44199
6/14/20,North Dakota,38,3083
6/14/20,Northern Mariana Islands,69,30
6/14/20,Ohio,39,41148
6/14/20,Oklahoma,40,8231
6/14/20,Oregon,41,5644
6/14/20,Pennsylvania,42,83301
6/14/20,Puerto Rico,72,5811
6/14/20,Rhode Island,44,15947
6/14/20,South Carolina,45,18796
6/14/20,South Dakota,46,5898
6/14/20,Tennessee,47,30174
6/14/20,Texas,48,89542
6/14/20,Utah,49,14313
6/14/20,Vermont,50,1127
6/14/20,Virgin Islands,78,72
6/14/20,Virginia,51,54506
6/14/20,Washington,53,27135
6/14/20,West Virginia,54,2290
6/14/20,Wisconsin,55,22858
6/14/20,Wyoming,56,1060
6/15/20,Alabama,1,26272
6/15/20,Alaska,2,738
6/15/20,Arizona,4,37005
6/15/20,Arkansas,5,12917
6/15/20,California,6,155662
6/15/20,Colorado,8,29284
6/15/20,Connecticut,9,45235
6/15/20,Delaware,10,10340
6/15/20,District of Columbia,11,9799
6/15/20,Florida,12,77318
6/15/20,Georgia,13,55505
6/15/20,Guam,66,1155
6/15/20,Hawaii,15,724
6/15/20,Idaho,16,3472
6/15/20,Illinois,17,134247
6/15/20,Indiana,18,41422
6/15/20,Iowa,19,24110
6/15/20,Kansas,20,11516
6/15/20,Kentucky,21,12863
6/15/20,Louisiana,22,47284
6/15/20,Maine,23,2810
6/15/20,Maryland,24,62653
6/15/20,Massachusetts,25,105690
6/15/20,Michigan,26,66302
6/15/20,Minnesota,27,30724
6/15/20,Mississippi,28,19799
6/15/20,Missouri,29,16712
6/15/20,Montana,30,609
6/15/20,Nebraska,31,16860
6/15/20,Nevada,32,11316
6/15/20,New Hampshire,33,5345
6/15/20,New Jersey,34,167103
6/15/20,New Mexico,35,9845
6/15/20,New York,36,388719
6/15/20,North Carolina,37,45257
6/15/20,North Dakota,38,3104
6/15/20,Northern Mariana Islands,69,30
6/15/20,Ohio,39,41576
6/15/20,Oklahoma,40,8417
6/15/20,Oregon,41,5828
6/15/20,Pennsylvania,42,83687
6/15/20,Puerto Rico,72,5890
6/15/20,Rhode Island,44,16093
6/15/20,South Carolina,45,19381
6/15/20,South Dakota,46,5928
6/15/20,Tennessee,47,30945
6/15/20,Texas,48,91727
6/15/20,Utah,49,14757
6/15/20,Vermont,50,1130
6/15/20,Virgin Islands,78,72
6/15/20,Virginia,51,54886
6/15/20,Washington,53,27577
6/15/20,West Virginia,54,2322
6/15/20,Wisconsin,55,23072
6/15/20,Wyoming,56,1079
6/16/20,Alabama,1,26912
6/16/20,Alaska,2,751
6/16/20,Arizona,4,39298
6/16/20,Arkansas,5,13191
6/16/20,California,6,159131
6/16/20,Colorado,8,29427
6/16/20,Connecticut,9,45349
6/16/20,Delaware,10,10403
6/16/20,District of Columbia,11,9818
6/16/20,Florida,12,80101
6/16/20,Georgia,13,56302
6/16/20,Guam,66,1155
6/16/20,Hawaii,15,728
6/16/20,Idaho,16,3543
6/16/20,Illinois,17,134866
6/16/20,Indiana,18,41780
6/16/20,Iowa,19,24263
6/16/20,Kansas,20,11569
6/16/20,Kentucky,21,12899
6/16/20,Louisiana,22,47818
6/16/20,Maine,23,2819
6/16/20,Maryland,24,63004
6/16/20,Massachusetts,25,105885
6/16/20,Michigan,26,66466
6/16/20,Minnesota,27,30913
6/16/20,Mississippi,28,20152
6/16/20,Missouri,29,16930
6/16/20,Montana,30,614
6/16/20,Nebraska,31,17031
6/16/20,Nevada,32,11673
6/16/20,New Hampshire,33,5364
6/16/20,New Jersey,34,167426
6/16/20,New Mexico,35,9933
6/16/20,New York,36,389349
6/16/20,North Carolina,37,46105
6/16/20,North Dakota,38,3127
6/16/20,Northern Mariana Islands,69,30
6/16/20,Ohio,39,42010
6/16/20,Oklahoma,40,8645
6/16/20,Oregon,41,6105
6/16/20,Pennsylvania,42,84077
6/16/20,Puerto Rico,72,5951
6/16/20,Rhode Island,44,16164
6/16/20,South Carolina,45,19995
6/16/20,South Dakota,46,5966
6/16/20,Tennessee,47,31623
6/16/20,Texas,48,95973
6/16/20,Utah,49,15077
6/16/20,Vermont,50,1130
6/16/20,Virgin Islands,78,72
6/16/20,Virginia,51,55331
6/16/20,Washington,53,27949
6/16/20,West Virginia,54,2341
6/16/20,Wisconsin,55,23328
6/16/20,Wyoming,56,1089
6/17/20,Alabama,1,27312
6/17/20,Alaska,2,776
6/17/20,Arizona,4,41159
6/17/20,Arkansas,5,13606
6/17/20,California,6,163381
6/17/20,Colorado,8,29658
6/17/20,Connecticut,9,45429
6/17/20,Delaware,10,10444
6/17/20,District of Columbia,11,9847
6/17/20,Florida,12,82711
6/17/20,Georgia,13,57217
6/17/20,Guam,66,1157
6/17/20,Hawaii,15,732
6/17/20,Idaho,16,3634
6/17/20,Illinois,17,135416
6/17/20,Indiana,18,42036
6/17/20,Iowa,19,24616
6/17/20,Kansas,20,11801
6/17/20,Kentucky,21,13190
6/17/20,Louisiana,22,48746
6/17/20,Maine,23,2836
6/17/20,Maryland,24,63565
6/17/20,Massachusetts,25,106151
6/17/20,Michigan,26,66694
6/17/20,Minnesota,27,31328
6/17/20,Mississippi,28,20641
6/17/20,Missouri,29,17151
6/17/20,Montana,30,630
6/17/20,Nebraska,31,17226
6/17/20,Nevada,32,11852
6/17/20,New Hampshire,33,5436
6/17/20,New Jersey,34,167703
6/17/20,New Mexico,35,10065
6/17/20,New York,36,389910
6/17/20,North Carolina,37,47142
6/17/20,North Dakota,38,3170
6/17/20,Northern Mariana Islands,69,30
6/17/20,Ohio,39,42422
6/17/20,Oklahoma,40,8904
6/17/20,Oregon,41,6225
6/17/20,Pennsylvania,42,84387
6/17/20,Puerto Rico,72,6003
6/17/20,Rhode Island,44,16213
6/17/20,South Carolina,45,20556
6/17/20,South Dakota,46,6050
6/17/20,Tennessee,47,32112
6/17/20,Texas,48,99466
6/17/20,Utah,49,15464
6/17/20,Vermont,50,1130
6/17/20,Virgin Islands,78,73
6/17/20,Virginia,51,55775
6/17/20,Washington,53,28270
6/17/20,West Virginia,54,2376
6/17/20,Wisconsin,55,23632
6/17/20,Wyoming,56,1114
6/18/20,Alabama,1,28206
6/18/20,Alaska,2,795
6/18/20,Arizona,4,43731
6/18/20,Arkansas,5,13928
6/18/20,California,6,167135
6/18/20,Colorado,8,29886
6/18/20,Connecticut,9,45440
6/18/20,Delaware,10,10499
6/18/20,District of Columbia,11,9903
6/18/20,Florida,12,85918
6/18/20,Georgia,13,58040
6/18/20,Guam,66,1162
6/18/20,Hawaii,15,750
6/18/20,Idaho,16,3744
6/18/20,Illinois,17,136081
6/18/20,Indiana,18,42480
6/18/20,Iowa,19,24959
6/18/20,Kansas,20,11886
6/18/20,Kentucky,21,13391
6/18/20,Louisiana,22,49506
6/18/20,Maine,23,2878
6/18/20,Maryland,24,63839
6/18/20,Massachusetts,25,106422
6/18/20,Michigan,26,66980
6/18/20,Minnesota,27,31707
6/18/20,Mississippi,28,21022
6/18/20,Missouri,29,17488
6/18/20,Montana,30,655
6/18/20,Nebraska,31,17415
6/18/20,Nevada,32,12164
6/18/20,New Hampshire,33,5450
6/18/20,New Jersey,34,168107
6/18/20,New Mexico,35,10153
6/18/20,New York,36,390536
6/18/20,North Carolina,37,48426
6/18/20,North Dakota,38,3199
6/18/20,Northern Mariana Islands,69,30
6/18/20,Ohio,39,43122
6/18/20,Oklahoma,40,9354
6/18/20,Oregon,41,6373
6/18/20,Pennsylvania,42,84780
6/18/20,Puerto Rico,72,6111
6/18/20,Rhode Island,44,16269
6/18/20,South Carolina,45,21548
6/18/20,South Dakota,46,6109
6/18/20,Tennessee,47,32604
6/18/20,Texas,48,102677
6/18/20,Utah,49,16015
6/18/20,Vermont,50,1135
6/18/20,Virgin Islands,78,73
6/18/20,Virginia,51,56238
6/18/20,Washington,53,28663
6/18/20,West Virginia,54,2418
6/18/20,Wisconsin,55,24043
6/18/20,Wyoming,56,1144
6/19/20,Alabama,1,29002
6/19/20,Alaska,2,821
6/19/20,Arizona,4,46914
6/19/20,Arkansas,5,14631
6/19/20,California,6,170843
6/19/20,Colorado,8,30172
6/19/20,Connecticut,9,45557
6/19/20,Delaware,10,10611
6/19/20,District of Columbia,11,9952
6/19/20,Florida,12,89740
6/19/20,Georgia,13,59117
6/19/20,Guam,66,1169
6/19/20,Hawaii,15,777
6/19/20,Idaho,16,3871
6/19/20,Illinois,17,136917
6/19/20,Indiana,18,42801
6/19/20,Iowa,19,25424
6/19/20,Kansas,20,12168
6/19/20,Kentucky,21,13629
6/19/20,Louisiana,22,48627
6/19/20,Maine,23,2913
6/19/20,Maryland,24,64150
6/19/20,Massachusetts,25,106650
6/19/20,Michigan,26,67300
6/19/20,Minnesota,27,32063
6/19/20,Mississippi,28,21022
6/19/20,Missouri,29,17780
6/19/20,Montana,30,666
6/19/20,Nebraska,31,17591
6/19/20,Nevada,32,12525
6/19/20,New Hampshire,33,5486
6/19/20,New Jersey,34,168496
6/19/20,New Mexico,35,10260
6/19/20,New York,36,391330
6/19/20,North Carolina,37,50014
6/19/20,North Dakota,38,3232
6/19/20,Northern Mariana Islands,69,30
6/19/20,Ohio,39,43731
6/19/20,Oklahoma,40,9706
6/19/20,Oregon,41,6579
6/19/20,Pennsylvania,42,85288
6/19/20,Puerto Rico,72,6195
6/19/20,Rhode Island,44,16337
6/19/20,South Carolina,45,22631
6/19/20,South Dakota,46,6158
6/19/20,Tennessee,47,33603
6/19/20,Texas,48,107322
6/19/20,Utah,49,16585
6/19/20,Vermont,50,1144
6/19/20,Virgin Islands,78,73
6/19/20,Virginia,51,56793
6/19/20,Washington,53,29045
6/19/20,West Virginia,54,2468
6/19/20,Wisconsin,55,24313
6/19/20,Wyoming,56,1173
6/20/20,Alabama,1,29549
6/20/20,Alaska,2,845
6/20/20,Arizona,4,50198
6/20/20,Arkansas,5,15142
6/20/20,California,6,174854
6/20/20,Colorado,8,30334
6/20/20,Connecticut,9,45715
6/20/20,Delaware,10,10681
6/20/20,District of Columbia,11,9984
6/20/20,Florida,12,93789
6/20/20,Georgia,13,60669
6/20/20,Guam,66,1191
6/20/20,Hawaii,15,791
6/20/20,Idaho,16,4006
6/20/20,Illinois,17,137535
6/20/20,Indiana,18,43135
6/20/20,Iowa,19,25552
6/20/20,Kansas,20,12218
6/20/20,Kentucky,21,13800
6/20/20,Louisiana,22,49497
6/20/20,Maine,23,2938
6/20/20,Maryland,24,64565
6/20/20,Massachusetts,25,106936
6/20/20,Michigan,26,67721
6/20/20,Minnesota,27,32499
6/20/20,Mississippi,28,21022
6/20/20,Missouri,29,18155
6/20/20,Montana,30,698
6/20/20,Nebraska,31,17707
6/20/20,Nevada,32,12977
6/20/20,New Hampshire,33,5518
6/20/20,New Jersey,34,168834
6/20/20,New Mexico,35,10430
6/20/20,New York,36,392037
6/20/20,North Carolina,37,51640
6/20/20,North Dakota,38,3257
6/20/20,Northern Mariana Islands,69,30
6/20/20,Ohio,39,44262
6/20/20,Oklahoma,40,10037
6/20/20,Oregon,41,6669
6/20/20,Pennsylvania,42,85678
6/20/20,Puerto Rico,72,6463
6/20/20,Rhode Island,44,16337
6/20/20,South Carolina,45,23786
